item_id,item,label
2766,death toll rising after major earthquake in central philippines via usrId httpAddress,Affected individuals
2767,dozens dead as httpAddress earthquake hits the philippines httpAddress,Affected individuals
2768,deadly quake strikes philippines dozens dead after httpAddress earthquake rocks central philippines httpAddress,Affected individuals
2769,pray for em thejimjams at least DD killed as httpAddress earthquake hits philippines httpAddress,Affected individuals
2770,httpAddress httpAddress nasa DD na ung httpAddress #prayforbohol,Affected individuals
2771,DD killed in philippines earthquake httpAddress,Affected individuals
2772,dozens dead as httpAddress earthquake hits the philippines httpAddress,Affected individuals
2773,rt usrId philippines dozens killed thousands displaced after powerful 7.2 magnitude earthquake hits cebu bohol httpAddress,Affected individuals
2774,usrId embarrassing coverage of philippines earthquake which killed nearly DD people yet you cover less stories with more focus !,Affected individuals
2775,philippines quake dozens killed httpAddress via usrId,Affected individuals
2776,usrId usrId april please let us know soon if your parents are okay from the big earthquake in the httpAddress,Affected individuals
2777,at least DD killed after magnitude 7.2 earthquake hits philippines httpAddress,Affected individuals
2778,usrId video earthquake hits philippines at least DD people have died after an earthquake struck the central httpAddress usrId,Affected individuals
2779,usrId video earthquake hits philippines at least DD people have died after an earthquake struck the central httpAddress usrId,Affected individuals
2780,DD killed in philippines earthquake httpAddress,Affected individuals
2781,usrId DD dead in massive visayas quake ndrrmc #earthquakeph httpAddress very sad news #prayforvisayas,Affected individuals
2782,DD killed in philippines quake ninety nine deaths have been confirmed due to a 7.2 earthquake which httpAddress httpAddress,Affected individuals
2783,rt usrId death toll rises to DD following tuesday s earthquake in the philippines officials httpAddress httpAddress #earthquakeph,Affected individuals
2784,7.1 earthquake struck the central httpAddress at least DD ppl confirmed dead and DD more httpAddress tourists httpAddress,Affected individuals
2785,death toll from philippines quake nears 100 more people missing loon philippines reuters the death httpAddress httpAddress,Affected individuals
2786,breaking news death toll in philippines quake approaches DD httpAddress,Affected individuals
2787,philippines quake death toll reaches DD httpAddress #video,Affected individuals
2788,death toll from philippines quake nears 100 more people missing httpAddress via usrId,Affected individuals
2789,dozens dead in large philippines quake httpAddress,Affected individuals
2790,philippines earthquake death toll hits 110 rescue operation underway httpAddress,Affected individuals
2791,rt usrId quake kills DD in central philippines httpAddress,Affected individuals
2792,the death toll from a strong earthquake in the central philippines has risen to almost DD httpAddress,Affected individuals
2793,rt usrId death toll from philippines quake at 107 more people missing httpAddress,Affected individuals
2794,death toll in philippines quake reaches 110 cebu philippines the death toll from a httpAddress httpAddress httpAddress,Affected individuals
2795,rt usrId scores dead in #philippine 7.2 magnitude earthquake httpAddress #prayforvisayas #bohol httpAddress,Affected individuals
2796,philippines earthquake death toll rises to 144 a government official says the death toll from the httpAddress httpAddress,Affected individuals
2797,philippines earthquake death toll rises to 144 a government official says the death toll from the httpAddress httpAddress,Affected individuals
2798,usrId death toll from philippines quake at 107 more people missing httpAddress,Affected individuals
2799,death toll in #cebu #bohol quake now DD httpAddress #earthquakeph,Affected individuals
2800,dozens dead as httpAddress earthquake hits the philippines httpAddress,Affected individuals
2801,rt usrId DD rt com death toll in #philippines quake rises to DD httpAddress,Affected individuals
2802,death toll rises to DD in philippines quake httpAddress,Affected individuals
2803,usrId 100 dead in philippines quake the death toll from the httpAddress earthquake in the httpAddress httpAddress,Affected individuals
2804,100 dead in philippines quake the death toll from the httpAddress earthquake in the central philippines httpAddress httpAddress,Affected individuals
2805,update typhoon and 7.2 earthquake hit philippines DD dead rising !! prophecy httpAddress,Affected individuals
2806,toll climbs in philippines quake httpAddress,Affected individuals
2807,#hotnews toll climbs in philippines quake httpAddress #cnn,Affected individuals
2808,cnn the death toll from the httpAddress earthquake in the central philippines rose thursday to httpAddress httpAddress,Affected individuals
2809,rt usrId bohol #earthquake #philippines toll continues httpAddress latest DD killed DD injured DD missing amp ; 162 DD displaced httpAddress,Affected individuals
2810,nakaka freak every time mag shake ang httpAddress just another strong shock a minute httpAddress #cebu #earthquake,Affected individuals
2811,philippines star gt ; D more bodies recovered in quake hit provinces ; deaths at DD httpAddress,Affected individuals
2812,toll climbs in philippines quake httpAddress,Affected individuals
2813,bnn ph news struggling to reach philippines earthquake survivors httpAddress,Affected individuals
2814,rt usrId death toll in philippines earthquake jumps to 93 . httpAddress httpAddress,Affected individuals
2815,death toll climbs to DD in philippines earthquake,Affected individuals
2816,DD dead in philippines quake the death toll from the httpAddress earthquake in the central philippines httpAddress httpAddress,Affected individuals
2817,DD dead in philippines quake the death toll from the httpAddress earthquake in the central philippines httpAddress httpAddress,Affected individuals
2818,mnento DD dead in philippines quake the death toll from the httpAddress earthquake in the central httpAddress httpAddress,Affected individuals
2819,DD dead in philippines quake the death toll from the httpAddress earthquake in the central philippines httpAddress httpAddress,Affected individuals
2820,death toll climbs to DD in philippines earthquake httpAddress,Affected individuals
2821,DD dead in philippines quake the death toll from the httpAddress earthquake in the central philippines httpAddress httpAddress,Affected individuals
2822,philippines quake toll rises to DD .. httpAddress,Affected individuals
2823,death toll climbs to DD in philippines earthquake httpAddress,Affected individuals
2824,usrId DD now dead in philippines quake,Affected individuals
2825,usrId DD now dead in philippines quake the death toll from the httpAddress httpAddress httpAddress usrId,Affected individuals
2826,tragic pictures of philippines quake survivor woes httpAddress usrId,Affected individuals
2827,massive deadly earthquake in bohol philippines on october DD DD part D httpAddress,Affected individuals
2828,rt usrId think of the hungry children of bohol begging for food when you post your dinner on httpAddress #bohol,Affected individuals
2829,#inquirer quake death toll hits 195 the death toll in the httpAddress DD earthquake .. httpAddress #pinoy #philippines,Affected individuals
2830,rt usrId at least DD dead churches destroyed as 7.2 earthquake hits philippines httpAddress via usrId,Affected individuals
2831,southern philippines hit by 7.4 magnitude earthquake no threat of pacific wide httpAddress,Caution and advice
2832,rt usrId #earthquake quake with prelim mag of 7.2 struck philippines DD miles east northeast of tagbilaran bohoi ; no tsunami warning yet,Caution and advice
2833,magnitude 7.4 quake hits philippines no tsunami threat sydney reuters an earthquake with a preliminary httpAddress httpAddress,Caution and advice
2834,rt usrId no widespread tsunami hazard for 7.2 magnitude earthquake in mindanao philippines #tsunami #ptwc httpAddress,Caution and advice
2835,usgs m httpAddress 5km e of balilihan philippines tuesday october 15 DD 00 12 37 utctuesday httpAddress httpAddress #earthquake,Caution and advice
2836,rt usrId photo magnitude 7.2 quake 5km e of balilihan bohol httpAddress please stay httpAddress httpAddress,Caution and advice
2837,rt usrId magnitude 7.4 quake hits philippines no tsunami threat httpAddress,Caution and advice
2838,rt usrId a httpAddress earthquake has struck in the southeastern philippines the httpAddress geological survey httpAddress httpAddress,Caution and advice
2839,#earthquake httpAddress bohol philippines httpAddress,Caution and advice
2840,rt usrId #breaking #earthquake measuring 7.4 hits southern philippines says usgs,Caution and advice
2841,#jackrobinson73 httpAddress hits philippines httpAddress #jackrobinson73,Caution and advice
2842,httpAddress hits philippines a httpAddress earthquake struck in the southeastern philippines on httpAddress httpAddress,Caution and advice
2843,httpAddress hits philippines a httpAddress earthquake struck in the southeastern philippines on httpAddress httpAddress,Caution and advice
2844,mayor rama announced no classes for both private and public schools until httpAddress #cebu #earthquakeph via usrId,Caution and advice
2845,magnitude 7.1 earthquake hits the philippines ! cnn,Caution and advice
2846,rt usrId infographic map locating the epicentre of a httpAddress quake that hit central philippines httpAddress,Caution and advice
2847,rt usrId 5.0 earthquake 2km sse of clarin httpAddress oct DD 10 42 at epicenter 14m ago depth httpAddress httpAddress,Caution and advice
2848,rt usrId deadly quake strikes philippines httpAddress,Caution and advice
2849,rt usrId strong quake hits central philippines aftershocks continue httpAddress,Caution and advice
2850,rt usrId #cebu coast guard station suspends vessels out bound cebu due to aftershocks every DD to DD minute httpAddress,Caution and advice
2851,deadly quake hits philippines httpAddress,Caution and advice
2852,7.2 magnitude earthquake hits philippines httpAddress,Caution and advice
2853,magnitude D D earthquake hits near sarangani philippines watch httpAddress,Caution and advice
2854,earthquake strikes tourist islands in central philippines hi story httpAddress,Caution and advice
2855,rt usrId 5.1 earthquake 5km ssw of calape httpAddress oct DD 21 51 at epicenter 49m ago DDkm tagbilaran depth httpAddress httpAddress,Caution and advice
2856,magnitude 7.2 earthquake rocks philippines httpAddress,Caution and advice
2857,there was an earthquake in the philippines that was httpAddress to the DD people who died httpAddress and those who got hurt i hope you a fast httpAddress,Caution and advice
2858,rt usrId thunderstorm advisory httpAddress #vprsd 9 53am 16oct 13 expect thunderstorm over #cebu httpAddress httpAddress,Caution and advice
2859,magnitude 7.2 earthquake hits philippines overflows the water of swimming pool cctv watch httpAddress,Caution and advice
2860,rt usrId another httpAddress residents now are starting to stay out of their httpAddress short duration from d last one 15m httpAddress #cebu v,Caution and advice
2861,rt usrId mayor rama classes in all levels in private amp ; public schools in #cebu city will resume on httpAddress 4 httpAddress #walangpasok,Caution and advice
2862,dost pagasa thunderstorm advisory httpAddress #vprsd 11 41pm 20oct 13 expect thunderstorm over #cebu httpAddress httpAddress,Caution and advice
2863,pagasa thunderstorm advisory httpAddress #vprsd 6 35am 21oct 13 thunderstorm affecting over #bohol calape san httpAddress httpAddress,Caution and advice
2864,pagasa thunderstorm advisory httpAddress #vprsd 1 30pm 21oct 13 expect thunderstorm over #bohol dagohoy pilar httpAddress httpAddress,Caution and advice
2865,earthquake update m 4.7 283km ssw of maitum philippines dyfi ? itime2013 10 21 07 09 58 utc2013 10 21 httpAddress httpAddress,Caution and advice
2866,rt usrId please spread the httpAddress mga kababayan sa visayas please use #rescueph for information about people needing httpAddress we httpAddress,Donations and volunteering
2867,rt usrId please spread the httpAddress mga kababayan sa visayas please use #rescueph for information about people needing httpAddress we will com,Donations and volunteering
2868,it s her golden anniversary as a basilica in 2015 ! help restore our beloved httpAddress nio de #cebu httpAddress #cebufinest httpAddress,Donations and volunteering
2869,rt usrId red cross emergency numbers #cebu chapter 032 DD DD amp ; bohol chapter 038 5019175 DD #rescueph,Donations and volunteering
2870,ngayon mas kailangan ang medical and relief operation ng inc ! #prayforvisayas,Donations and volunteering
2871,mmda teams to help in rescue work in quake battered areas in bohol cebu httpAddress httpAddress #manila #philippines,Donations and volunteering
2872,staff and volunteers in action following 7.2 magnitude earthquake in the philippines ifrc via usrId,Donations and volunteering
2873,crews begin quake cleanup in the philippines rescue crews began cleanup efforts after a devastating httpAddress httpAddress,Donations and volunteering
2874,i just posted a note on how you can help all those affected by the philippines httpAddress not financial httpAddress httpAddress,Donations and volunteering
2875,rt usrId we re set up and ready to go ! help httpAddress all you need to do is drop off donations at uc banilad httpAddress,Donations and volunteering
2876,philippines un agencies arriving to assist with post quake relief effort httpAddress,Donations and volunteering
2877,ceb philippines biggest firms rush to help quake victims httpAddress,Donations and volunteering
2878,#bangonbohol #reliefph httpAddress,Donations and volunteering
2879,pls to those who read my tweets rt pls po we super need help #rescueph inabanga bohol . we don t ever recieve any relief goods,Donations and volunteering
2880,posted by a httpAddress need help httpAddress httpAddress usrId #earthquakeph #bohol,Donations and volunteering
2881,rt usrId thank you usrId for speedily sending medical and rescue teams to httpAddress usrId here providing assistan,Donations and volunteering
2882,rt usrId in your safe place u can join the #reliefph efforts for #earthquakeph httpAddress online httpAddress http,Donations and volunteering
2883,philippines struggles to deliver quake relief httpAddress from usrId,Donations and volunteering
2884,rt usrId philippines un agencies arriving to assist with post quake relief effort httpAddress,Donations and volunteering
2885,rt usrId thank you lord for usrId teams safe travels from the quake affected areas in httpAddress #prayforvisayas,Donations and volunteering
2886,rt usrId r usrId call for help bohol philippines earthquake relief donations needed urgently to support relief httpAddress,Donations and volunteering
2887,yesterday dswd region vii office ! #volunteer #reliefgoods #repacking #bohol #earthquake httpAddress,Donations and volunteering
2888,overjoyed with the support from colleagues and httpAddress first batch of relief goods will reach #bohol httpAddress still accepting httpAddress,Donations and volunteering
2889,rt usrId aboitiz sharon donate p2m for quake victims manila philippines the aboitiz group s corporate social httpAddress httpAddress,Donations and volunteering
2890,guys we badly need your help for the victims of 7.2 earthquake last tuesday in httpAddress need food water gasoline and httpAddress,Donations and volunteering
2891,rt usrId hinaot unta nga mu abot nis ilang httpAddress #bohol #water #cannedgoods #biscuits #share #blessings httpAddress,Donations and volunteering
2892,usrId you may help bohol victims thru red cross httpAddress just key in red lt ; amount gt ; to DD for globe amp ; DD for httpAddress #bohol,Donations and volunteering
2893,rt usrId #reliefph help people affected by the visayas httpAddress here s how httpAddress,Donations and volunteering
2894,here s how you can help the visayas quake httpAddress give generously as you possibly httpAddress #reliefph httpAddress,Donations and volunteering
2895,rt usrId #reliefph and rehab efforts for areas affected by #earthquakeph are httpAddress click on this link for updates httpAddress,Donations and volunteering
2896,rt usrId piso mo hospital ko program launched to rebuild httpAddress donations may be deposited through #cebu city s bdo account 0,Donations and volunteering
2897,pia #relief efforts for earthquake victims in #bohol #cebu continue httpAddress,Donations and volunteering
2898,rt usrId germany malaysia send aid for visayas quake victims germany and malaysia httpAddress httpAddress #news #philippines,Donations and volunteering
2899,usrId excuse me hotshot ! would you like to donate to the victims of earthquake in the philippines ? httpAddress httpAddress,Donations and volunteering
2900,help the victims of the deadly earthquake that struck #cebu and #bohol by donating to httpAddress make your gift httpAddress #philippines,Donations and volunteering
2901,rt usrId #bohol shout out ! any one in the cubao area that can go to araneta coliseum and help pack and label httpAddress httpAddress,Donations and volunteering
2902,rt usrId #earthquakeph #reliefph #abagsugbohol soliman says quake affected bohol residents who have not been given httpAddress httpAddress,Donations and volunteering
2903,rt usrId philippines quake victims need shelter water sanitation aid agencies httpAddress via usrId cc usrId,Donations and volunteering
2904,going to #cebu this saturday to collect relief goods for #bohol ! so excited to see everyone amp ; to help put others in the process ! #bangonbohol,Donations and volunteering
2905,the #reliefph and rehab efforts in areas affected by the #earthquakeph httpAddress updates here httpAddress,Donations and volunteering
2906,usrId #bangonsugbohol #earthquakeph the #cebu provincial government will give financial assistance .. httpAddress,Donations and volunteering
2907,rt usrId yesterday the president was in bohol overseeing #reliefph and rehab for #earthquakeph affected httpAddress photos httpAddress,Donations and volunteering
2908,rt usrId is this in #bohol robert ? omg so heartbreaking !! #earthquake rt usrId DD year old tower httpAddress httpAddress,Infrastructure and utilities
2909,rt usrId now church and roads impacted by large 7.2 magnitude #earthquake in #bohol #philippines httpAddress D httpAddress httpAddress,Infrastructure and utilities
2910,just found out about what happened in httpAddress saw pictures of churches httpAddress #keepsafe #earthquakes,Infrastructure and utilities
2911,gabyramaa loboc church in bohol #prayforbohol httpAddress,Infrastructure and utilities
2912,rt usrId the miraculous famous dauis church of panglao bohol destroyed !! usrId photo thara co #prayforbohol httpAddress,Infrastructure and utilities
2913,rt usrId DD year old loboc church in bohol is badly damaged by a 7.2 httpAddress very heartbreaking ; #prayforbohol httpAddress,Infrastructure and utilities
2914,rt usrId this is what happened to baclayon httpAddress one of the oldest church in httpAddress #earthquake #cebuearthquake httpAddress,Infrastructure and utilities
2915,historical loboc church after the httpAddress httpAddress #prayforbohol #prayforcebu,Infrastructure and utilities
2916,rt usrId the historical loboc church in bohol before amp ; after #earthquake #prayforvisayas god bless the philippines httpAddress,Infrastructure and utilities
2917,rt usrId loboc church in bohol then and now after the 7.2 magnitude earthquake just today #earthquake #prayforvisayas c httpAddress,Infrastructure and utilities
2918,rt usrId so this is what happened to gaisano country httpAddress #prayforvisayas httpAddress,Infrastructure and utilities
2919,usrId httpAddress search for #prayforvisayas and you ll see the church is destroyed by the earthquake,Infrastructure and utilities
2920,rt usrId loboc church in bohol then and now after the 7.2 magnitude earthquake just today #earthquake #prayforvisayas cto httpAddress,Infrastructure and utilities
2921,rt usrId loboc church in bohol then and now after the 7.2 magnitude earthquake just today #earthquake #prayforvisayas c http,Infrastructure and utilities
2922,rt usrId the historical loboc church in bohol before amp ; after #earthquake #prayforvisayas god bless the philippines httpAddress,Infrastructure and utilities
2923,rt usrId baclayon church is one of the oldest catholic churches in the philippines built in httpAddress #earthquake #prayforvisayas,Infrastructure and utilities
2924,rt usrId heartbreaking to see the churches have collapsed hope everyone is httpAddress keep safe httpAddress let s httpAddress,Infrastructure and utilities
2925,just heard from fleur my assistant in the philippines that a 7.2 earthquake hit nearby bringing down httpAddress httpAddress,Infrastructure and utilities
2926,rt usrId the historical loboc church in bohol before amp ; after #earthquake #prayforvisayas god bless the philippines httpAddress,Infrastructure and utilities
2927,rt usrId DD year old loboc church in bohol is badly damaged by a 7.2 httpAddress very heartbreaking ; #prayforbohol httpAddress,Infrastructure and utilities
2928,rt usrId heartbreaking to see the churches have collapsed hope everyone is httpAddress keep safe httpAddress let s httpAddress,Infrastructure and utilities
2929,rt usrId baclayon church is one of the oldest catholic churches in the philippines built in httpAddress #earthquake #prayforvisayas,Infrastructure and utilities
2930,rt usrId all malls in #cebu httpAddress malls are assessing damage and will be open until further httpAddress,Infrastructure and utilities
2931,rt usrId loon church bohol one of the biggest and oldest churches before and after the #earthquake #prayforbohol httpAddress,Infrastructure and utilities
2932,rt usrId rt usrId D bldgs in brgy mambaling #cebu city damaged by httpAddress via usrId httpAddress,Infrastructure and utilities
2933,rt usrId the historic churches crumble to the httpAddress #prayforbohol #prayforcebu httpAddress,Infrastructure and utilities
2934,rt usrId the historical loboc church in bohol before amp ; after #earthquake #prayforvisayas god bless the philippines httpAddress,Infrastructure and utilities
2935,usrId usrId heartbreaking photos #prayforvisayas #earthquake cebu and bohol now and then httpAddress,Infrastructure and utilities
2936,also httpAddress church the oldest church in the philippines nasira dinsya pumunta din kmi dun nung httpAddress ang ganda panaman #prayforvisayas,Infrastructure and utilities
2937,rt usrId chocolate hills napinsala ng magnitude 7.2 na lindol #prayforvisayas pray for cebu and bohol also in mindanao ! httpAddress,Infrastructure and utilities
2938,usrId chocolate hills in bohol after #earthquake #prayforvisayas httpAddress httpAddress,Infrastructure and utilities
2939,rt usrId the historical loboc church in bohol before amp ; after #earthquake #prayforvisayas god bless the philippines httpAddress,Infrastructure and utilities
2940,rt usrId the historical loboc church in bohol before amp ; after #earthquake #prayforvisayas god bless the philippines httpAddress,Infrastructure and utilities
2941,the churches must have collapsed to save us from httpAddress httpAddress thank you for keeping us httpAddress let us continue to httpAddress #prayforvisayas,Infrastructure and utilities
2942,7.4 magnitude earthquake topples down historic buildings and churches in philippines the 7.4 magnitude httpAddress httpAddress,Infrastructure and utilities
2943,rt usrId bohol earthquake destroys century old churches httpAddress #prayforvisayas,Infrastructure and utilities
2944,i may not be a catholic pero sayang ung mga churches na nasira #prayforbohol,Infrastructure and utilities
2945,rt usrId churches were destroyed bec god was so busy protecting us and our houses he forgot to protect httpAddress #prayforvisayas,Infrastructure and utilities
2946,usrId churches were destroyed because god was too busy protecting our home that he forgot to protect httpAddress #prayforvisayas,Infrastructure and utilities
2947,rt usrId churches were destroyed because god was too busy protecting our home that he forgot to protect httpAddress #prayforvisayas #earthqu,Infrastructure and utilities
2948,rt usrId churches were destroyed because god was too busy protecting our home that he forgot to protect httpAddress #prayforvisayas #earthqu,Infrastructure and utilities
2949,rt usrId churches were destroyed because god was too busy protecting our home that he forgot to protect httpAddress #prayforvisayas #earthqu,Infrastructure and utilities
2950,rt usrId number of dead in earthquake that hit central #philippines now 85 . buildings collapsed bridges roads httpAddress httpAddress,Infrastructure and utilities
2951,ang daming simbahan kalsada at mga gusali ang nasira dahil sa malakas na httpAddress #bohol #cebu,Infrastructure and utilities
2952,this photo was taken at baclayon church httpAddress so sad #prayforbohol gt ; httpAddress,Infrastructure and utilities
2953,rt usrId photo the famous chocolate hills httpAddress no longer in pure kisses httpAddress by phillip pepito #prayforvisayas httpAddress,Infrastructure and utilities
2954,rt usrId ap video historic churches damaged in philippines quake including 16th century basilica of the holy child httpAddress,Infrastructure and utilities
2955,.. before the earthquake and after the 7.2 magnitude in httpAddress century old church httpAddress #bohol httpAddress,Infrastructure and utilities
2956,#photos of #bohol #philippines after 7.2 magnitude #earthquake show collapsed buildings httpAddress via usrId httpAddress,Infrastructure and utilities
2957,rt usrId dear intensity D earthquake why churches ? when there are clubs and bars !? #prayforvisayas #earthquakeph,Infrastructure and utilities
2958,rt usrId photo the famous chocolate hills httpAddress no longer in pure kisses httpAddress by phillip pepito #prayforvisayas httpAddress,Infrastructure and utilities
2959,church buildings were destroyed because god is so busy protecting our homes that he even forgot to protect httpAddress c #prayforvisayas,Infrastructure and utilities
